Gene Name	Young -Dox	Young +Dox	Sen -Dox	Sen +Dox
LOC389043	0	0	0	0
LOC401010	132	132.11	137.32	147.41
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
CCDC74A	1743.32	1535.92	1432.36	1012.38
C2orf27A	133.61	133.73	119.52	141.99
C2orf27A	133.61	133.73	119.52	141.99
C2orf27B	3.22	4.05	4.45	6.5
ANKRD30BL	1312.72	1621.83	30969.71	2009.59
ANKRD30BL	1312.72	1621.83	30969.71	2009.59
GPR39	45.88	93.21	118.89	67.2
GPR39	45.88	93.21	118.89	67.2
NCKAP5	75.66	89.16	294.99	185.35
NCKAP5	75.66	89.16	294.99	185.35
NCKAP5	75.66	89.16	294.99	185.35
MGAT5	411.28	679.21	544.85	1529.41
MGAT5	411.28	679.21	544.85	1529.41
TMEM163	4.83	5.67	41.32	8.67
TMEM163	4.83	5.67	41.32	8.67
ACMSD	20.93	8.11	26.7	20.59
CCNT2	17.71	23.5	62.3	52.03
MAP3K19	5.63	1.62	6.99	3.25
RAB3GAP1	219.73	286.92	254.94	644.93
RAB3GAP1	219.73	286.92	254.94	644.93
ZRANB3	96.58	124.01	150.67	147.41
ZRANB3	96.58	124.01	150.67	147.41
MIR128-1	51.51	88.35	116.34	134.41
UBXN4	113.48	153.19	155.13	311.09
UBXN4	113.48	153.19	155.13	311.09
LOC100507600	1.61	1.62	5.09	1.08
LOC100507600	1.61	1.62	5.09	1.08
MCM6	165	239.91	162.12	160.42
DARS	150.51	188.04	159.58	269.9
CXCR4	0.8	0	0	0
THSD7B	10.46	8.92	21.62	13.01
HNMT	47.49	57.55	50.22	20.59
SPOPL	18.51	21.88	57.22	57.45
SPOPL	18.51	21.88	57.22	57.45
NXPH2	0	0	6.36	2.17
LRP1B	130.39	118.33	142.41	97.55
LRP1B	130.39	118.33	142.41	97.55
KYNU	4.02	0.81	17.8	4.34
ARHGAP15	7.24	8.92	31.15	7.59
GTDC1	38.63	59.98	71.84	67.2
GTDC1	38.63	59.98	71.84	67.2
ZEB2-AS1	143.26	138.6	113.17	212.45
ZEB2-AS1	143.26	138.6	113.17	212.45
DKFZp686O1327	26.56	21.07	28.61	9.76
DKFZp686O1327	26.56	21.07	28.61	9.76
DKFZp686O1327	26.56	21.07	28.61	9.76
PABPC1P2	45.07	47.82	31.15	24.93
ACVR2A	24.15	25.13	38.78	123.57
ORC4	28.17	30.8	47.05	53.11
ORC4	64.39	79.43	175.47	112.73
ORC4	64.39	79.43	175.47	112.73
EPC2	34.61	38.09	81.38	63.95
KIF5C	45.07	19.45	305.16	18.43
KIF5C	45.07	19.45	305.16	18.43
LYPD6B	82.9	102.93	125.88	82.38
LYPD6	29.78	29.18	22.89	34.69
LYPD6	29.78	29.18	22.89	34.69
MMADHC	312.28	312.86	317.24	577.73
RND3	477.28	551.96	575.36	1535.91
RBM43	24.95	17.83	30.52	21.68
NMI	24.15	24.32	15.26	18.43
MIR4773-2	16.9	6.48	10.17	35.77
RIF1	11.27	8.92	47.68	21.68
RIF1	11.27	8.92	47.68	21.68
NEB	4.83	3.24	29.88	1.08
ARL5A	31.39	37.28	30.52	80.21
CACNB4	16.9	12.97	24.16	8.67
STAM2	60.36	77.81	104.26	138.74
FMNL2	165	141.84	158.3	166.92
FMNL2	165	141.84	158.3	166.92
PRPF40A	21.73	35.66	62.3	89.97
PRPF40A	21.73	35.66	62.3	89.97
ARL6IP6	54.73	102.12	82.01	62.87
ARL6IP6	54.73	102.12	82.01	62.87
RPRM	0.8	0	0	0
GALNT13	17.71	17.02	26.07	16.26
GALNT13	17.71	17.02	26.07	16.26
GALNT13	17.71	17.02	26.07	16.26
KCNJ3	22.54	29.18	26.7	8.67
NR4A2	7.24	4.86	4.45	3.25
NR4A2	7.24	4.86	4.45	3.25
NR4A2	7.24	4.86	4.45	3.25
GPD2	51.51	77	87.73	53.11
GALNT5	58.75	94.83	149.4	269.9
ERMN	0	0	0.64	0
CYTIP	0	1.62	1.91	0
ACVR1C	0.8	1.62	3.81	5.42
ACVR1	368.62	384.18	378.91	384.79
UPP2	6.44	10.54	15.89	22.76
CCDC148	8.05	19.45	29.88	26.01
PKP4	295.38	384.99	839.84	368.53
PKP4	295.38	384.99	839.84	368.53
DAPL1	0	0.81	0	0
TANC1	321.14	379.32	361.75	385.88
TANC1	321.14	379.32	361.75	385.88
WDSUB1	56.34	55.11	77.56	52.03
BAZ2B	35.41	61.6	158.3	110.56
BAZ2B	35.41	61.6	158.3	110.56
BAZ2B	35.41	61.6	158.3	110.56
7-Mar	41.85	65.65	117.62	135.49
CD302	100.61	153.19	149.4	93.22
CD302	100.61	153.19	149.4	93.22
PLA2R1	90.14	115.9	102.99	100.8
ITGB6	0.8	0	1.91	0
ITGB6	0.8	0	1.91	0
MIR4785	249.51	274.76	258.12	382.62
MIR4785	249.51	274.76	258.12	382.62
TANK	32.19	45.39	73.75	73.71
TANK	32.19	44.58	71.2	73.71
PSMD14	1670.88	1509.98	1867.86	2655.6
PSMD14	1670.88	1509.98	1867.86	2655.6
TBR1	0	0	1.91	2.17
SLC4A10	2.41	0.81	15.89	3.25
DPP4	260.77	198.57	350.94	201.61
GCG	0	0	0.64	0
FAP	135.22	183.18	160.21	430.32
IFIH1	7.24	12.16	22.25	16.26
GCA	5.63	5.67	10.81	9.76
KCNH7	9.66	4.05	13.35	8.67
KCNH7	9.66	4.05	13.35	8.67
FIGN	6.44	11.35	20.98	24.93
GRB14	70.83	84.29	47.68	76.96
SNORA70F	27.37	45.39	50.86	119.23
SNORA70F	27.37	45.39	50.86	119.23
SLC38A11	34.61	91.59	181.19	221.12
SCN3A	4.02	2.43	1.27	6.5
SCN2A	0.8	0.81	6.99	3.25
CSRNP3	0	4.86	5.72	33.6
GALNT3	1.61	2.43	11.44	34.69
LOC100506134	16.1	21.07	19.07	36.85
LOC100506134	16.1	21.07	19.07	36.85
LOC100506134	16.1	21.07	19.07	36.85
SCN1A	3.22	2.43	3.18	2.17
SCN9A	12.07	7.29	8.26	249.3
SCN9A	12.07	7.29	8.26	249.3
SCN7A	4.83	2.43	3.18	6.5
SCN7A	4.83	2.43	3.18	6.5
XIRP2	2.41	2.43	11.44	8.67
XIRP2	2.41	2.43	11.44	8.67
B3GALT1	2.41	1.62	2.54	1.08
STK39	66	132.92	84.56	109.48
CERS6-AS1	26.56	41.34	35.6	40.11
CERS6-AS1	26.56	41.34	35.6	40.11
NOSTRIN	1.61	0.81	19.71	2.17
SPC25	17.71	38.9	23.52	7.59
G6PC2	0	0	1.91	0
ABCB11	0.8	0.81	2.54	1.08
DHRS9	0	0	0	4.34
LRP2	2.41	3.24	12.08	24.93
BBS5	55.54	62.41	62.94	79.13
KLHL41	1.61	0	0	1.08
FASTKD1	10.46	18.64	22.25	39.02
FASTKD1	10.46	18.64	22.25	39.02
PPIG	24.95	25.94	39.42	63.95
CCDC173	7.24	7.29	13.35	7.59
PHOSPHO2	5.63	8.92	9.54	10.84
PHOSPHO2	5.63	8.92	9.54	10.84
METTL5	74.05	74.57	67.39	121.4
METTL5	74.05	74.57	67.39	121.4
METTL5	74.05	74.57	67.39	121.4
UBR3	28.97	41.34	99.18	100.8
UBR3	28.97	41.34	99.18	100.8
MYO3B	49.9	52.68	55.31	68.29
MYO3B	49.9	52.68	55.31	68.29
LOC440925	0	0	0	0
SP5	0	0	0	0
LOC100505695	0.8	0	0.64	1.08
LOC100505695	0.8	0	0.64	1.08
LOC100505695	0.8	0	0.64	1.08
LOC100505695	0.8	0	0.64	1.08
GAD1	2.41	0.81	7.63	5.42
GORASP2	957.78	1173.62	937.11	1266.02
TLK1	20.93	33.23	50.86	86.71
DCAF17	115.09	94.02	106.81	124.65
DCAF17	115.09	94.02	106.81	124.65
CYBRD1	2901.51	2383.71	2679.72	2569.97
DYNC1I2	244.68	302.32	266.38	492.1
SLC25A12	103.83	115.9	130.33	109.48
HAT1	36.22	38.09	52.13	55.28
METAP1D	28.97	23.5	38.78	17.34
DLX1	10.46	3.24	3.18	1.08
DLX2	7.24	2.43	1.91	18.43
ITGA6	26.56	56.74	44.5	809.69
RAPGEF4	8.85	13.78	19.07	13.01
RAPGEF4	8.85	13.78	19.07	13.01
RAPGEF4	8.05	10.54	13.99	10.84
MLK7-AS1	140.85	209.92	169.11	382.62
MLK7-AS1	140.85	209.92	169.11	382.62
CDCA7	30.58	35.66	19.07	2.17
SP3	76.46	102.93	120.79	152.83
OLA1	136.83	145.89	240.32	289.41
CIR1	19.32	29.99	33.7	56.36
SCRN3	22.54	25.94	19.71	62.87
GPR155	13.68	13.78	12.08	60.7
WIPF1	320.33	406.88	289.27	657.94
WIPF1	320.33	406.88	289.27	657.94
WIPF1	320.33	406.88	289.27	657.94
CHRNA1	0.8	1.62	2.54	1.08
CHN1	225.36	372.02	228.24	87.8
MIR933	60.36	68.89	96	145.25
MIR933	60.36	68.89	96	145.25
ATP5G3	751.74	901.29	939.02	986.37
KIAA1715	42.66	65.65	50.86	184.27
KIAA1715	42.66	65.65	50.86	184.27
EVX2	0.8	2.43	43.87	5.42
HOXD13	18.51	15.4	21.62	17.34
HOXD12	0.8	0	0.64	1.08
HOXD11	39.44	59.98	38.15	128.99
HOXD10	20.93	25.13	13.99	61.78
HOXD9	16.9	13.78	16.53	34.69
HOXD8	17.71	17.83	14.62	8.67
HOXD8	17.71	17.83	14.62	8.67
HOXD-AS2	5.63	4.05	4.45	1.08
HOXD-AS2	5.63	4.05	4.45	1.08
HOXD4	0	0.81	0	0
HOXD3	1.61	0	0	0
HOXD1	0	2.43	1.27	1.08
HOXD-AS1	0	0	0	0
MTX2	72.44	115.09	147.5	131.15
MIR1246	0	0	0	0
LOC375295	4.02	0.81	0	2.17
LOC375295	4.02	0.81	0	2.17
MIR4444-1	242.26	269.9	221.88	288.32
MIR3128	61.17	98.07	76.29	194.02
LOC100130691	11.27	11.35	13.35	19.51
LOC100130691	11.27	11.35	13.35	19.51
AGPS	25.76	42.96	29.88	108.39
TTC30B	12.88	16.21	15.89	15.17
TTC30A	28.97	37.28	40.69	52.03
PDE11A	10.46	17.02	20.98	55.28
RBM45	23.34	24.32	27.97	30.35
OSBPL6	20.12	21.88	29.88	40.11
TTN-AS1	560.98	689.74	570.91	777.17
TTN-AS1	560.98	689.74	570.91	777.17
TTN-AS1	560.98	689.74	570.91	777.17
TTN-AS1	560.98	689.74	570.91	777.17
TTN-AS1	560.98	689.74	570.91	777.17
TTN-AS1	560.98	689.74	570.91	777.17
FKBP7	92.56	151.57	95.36	108.39
TTN	17.71	31.61	38.78	55.28
TTN	17.71	31.61	38.78	55.28
TTN	17.71	31.61	38.78	55.28
TTN	17.71	31.61	38.78	55.28
TTN	17.71	31.61	38.78	55.28
TTN	17.71	31.61	38.78	55.28
CCDC141	4.83	3.24	8.9	5.42
SESTD1	61.97	48.63	59.13	94.3
SESTD1	61.97	48.63	59.13	94.3
ZNF385B	23.34	23.5	25.43	22.76
CWC22	4.02	8.92	18.44	29.27
UBE2E3	770.25	788.63	686.62	696.96
MIR4437	0	0	0	0
ITGA4	30.58	64.84	39.42	564.72
CERKL	13.68	27.56	16.53	132.24
CERKL	13.68	27.56	16.53	132.24
NEUROD1	0	0	0	0
SSFA2	121.53	186.42	129.06	462.83
SSFA2	121.53	186.42	129.06	462.83
PPP1R1C	3.22	0	5.72	2.17
PDE1A	39.44	50.25	57.85	62.87
PDE1A	39.44	50.25	57.85	62.87
DNAJC10	60.36	89.16	66.12	289.41
DNAJC10	60.36	89.16	66.12	289.41
FRZB	21.73	31.61	27.34	3.25
NCKAP1	161.78	218.84	207.26	544.13
DUSP19	7.24	8.11	6.36	15.17
DUSP19	7.24	8.11	6.36	15.17
NUP35	8.05	21.88	27.97	9.76
ZNF804A	10.46	7.29	10.17	9.76
FSIP2	0.8	0	19.71	1.08
FSIP2	0.8	0	19.71	1.08
FSIP2	0.8	0	19.71	1.08
FSIP2	0.8	0	19.71	1.08
ZC3H15	38.63	53.49	51.5	107.31
ITGAV	232.6	228.56	208.53	626.51
FAM171B	2.41	9.73	22.89	16.26
ZSWIM2	0.8	0	0	0
CALCRL	8.05	9.73	9.54	17.34
TFPI	25.76	31.61	25.43	40.11
MIR561	28.97	37.28	43.87	102.97
MIR561	28.97	37.28	43.87	102.97
DIRC1	1.61	0	5.09	2.17
MIR3606	13088.57	21114.59	12338.8	14742.4
MIR3129	2898.29	3881.53	2935.93	10292.91
WDR75	25.76	29.18	37.51	49.86
WDR75	25.76	29.18	37.51	49.86
SLC40A1	55.54	51.06	109.35	19.51
SLC40A1	55.54	51.06	109.35	19.51
ASNSD1	43.46	72.14	43.23	173.43
ANKAR	16.1	17.83	31.15	9.76
ANKAR	16.1	17.83	31.15	9.76
OSGEPL1	13.68	30.8	22.89	19.51
PMS1	82.9	93.21	105.54	155
ORMDL1	18.51	26.75	41.32	43.36
ORMDL1	18.51	26.75	41.32	43.36
ORMDL1	18.51	26.75	41.32	43.36
ORMDL1	18.51	26.75	41.32	43.36
MSTN	0	0	0.64	0
C2orf88	1.61	4.05	8.9	1.08
HIBCH	21.73	21.88	40.05	34.69
INPP1	269.63	256.12	236.5	195.11
MFSD6	53.12	47.01	75.02	85.63
NAB1	70.02	61.6	69.3	118.15
GLS	225.36	343.66	185.01	1091.51
STAT1	422.55	480.63	481.9	825.95
STAT4	2.41	4.86	3.81	4.34
MYO1B	115.9	153.19	138.6	612.41
MYO1B	115.9	153.19	138.6	612.41
NABP1	96.58	105.37	139.23	207.03
NABP1	96.58	105.37	139.23	207.03
SDPR	16.9	17.02	21.62	54.2
TMEFF2	4.83	2.43	7.63	21.68
PCGEM1	0.8	0.81	0.64	0
SLC39A10	19.32	21.88	36.24	98.64
SLC39A10	19.32	21.88	36.24	98.64
DNAH7	9.66	4.86	13.35	7.59
STK17B	96.58	116.71	89.01	94.3
HECW2	20.93	27.56	49.59	62.87
HECW2	20.93	27.56	49.59	62.87
LOC100130452	0	3.24	6.99	0
GTF3C3	16.9	17.83	26.07	23.85
GTF3C3	16.9	17.83	26.07	23.85
C2orf66	0.8	0	0.64	1.08
PGAP1	16.1	11.35	21.62	24.93
PGAP1	16.1	11.35	21.62	24.93
ANKRD44	51.51	34.04	59.76	30.35
SF3B1	229.38	273.95	263.2	451.99
COQ10B	110.27	126.44	159.58	231.96
HSPD1	210.87	273.14	218.7	304.58
MOB4	307.46	307.18	317.24	344.69
MOB4	80.49	94.83	92.82	158.25
MOB4	80.49	94.83	92.82	158.25
RFTN2	8.05	7.29	41.96	23.85
MARS2	28.97	29.99	26.07	26.01
BOLL	56.34	55.11	61.03	70.45
BOLL	56.34	55.11	61.03	70.45
PLCL1	8.05	6.48	68.03	19.51
PLCL1	8.05	6.48	68.03	19.51
SATB2	57.95	47.01	82.65	50.94
SATB2	57.95	47.01	82.65	50.94
SATB2	57.95	47.01	83.28	50.94
SATB2	57.95	47.01	83.28	50.94
SATB2	57.95	47.01	82.65	50.94
FONG	9.66	6.48	24.16	26.01
FONG	9.66	6.48	24.16	26.01
C2orf69	12.88	13.78	16.53	44.44
C2orf47	10.46	9.73	33.7	36.85
C2orf47	10.46	9.73	33.7	36.85
SPATS2L	492.57	818.61	746.38	911.58
KCTD18	78.07	95.64	83.28	105.14
SGOL2	2.41	6.48	12.72	5.42
AOX1	77.27	60.79	47.68	242.8
LOC100507140	2.41	0	38.15	3.25
LOC100507140	2.41	0	38.15	3.25
LOC100507140	2.41	0	38.15	3.25
BZW1	99.8	132.11	121.43	216.78
CLK1	70.83	67.27	75.02	79.13
PPIL3	54.73	42.96	45.77	55.28
NIF3L1	78.07	88.35	89.01	111.64
ORC2	33.8	34.85	80.11	55.28
FAM126B	267.21	316.1	258.12	194.02
FAM126B	267.21	316.1	258.12	194.02
FAM126B	267.21	316.1	258.12	194.02
NDUFB3	144.07	120.77	152.58	218.95
CFLAR-AS1	304.24	321.77	265.11	399.97
CFLAR-AS1	304.24	321.77	265.11	399.97
CASP10	21.73	18.64	22.25	33.6
CASP8	103.02	126.44	101.09	91.05
ALS2CR12	1.61	0.81	4.45	1.08
TRAK2	264.8	276.38	261.93	497.52
STRADB	83.71	87.54	98.54	75.87
ALS2CR11	4.83	3.24	13.99	9.76
TMEM237	109.46	164.53	106.81	313.25
MPP4	6.44	4.05	5.72	9.76
MPP4	6.44	4.05	5.72	9.76
ALS2	134.41	162.91	132.87	223.29
ALS2	134.41	162.91	132.87	223.29
CDK15	8.85	12.16	16.53	21.68
CDK15	8.85	12.16	16.53	21.68
FZD7	1563.84	2876.5	1206.67	2081.13
LOC100652824	102.22	176.69	109.35	185.35
LOC100652824	102.22	176.69	109.35	185.35
SUMO1	165	217.22	193.27	287.24
SNORD11B	21.73	13.78	64.21	58.53
BMPR2	140.85	189.66	193.27	474.76
FAM117B	11.27	22.69	21.62	20.59
ICA1L	7.24	4.86	6.99	3.25
WDR12	77.27	95.64	98.54	101.89
ALS2CR8	7.24	10.54	29.88	22.76
ALS2CR8	7.24	10.54	29.88	22.76
ALS2CR8	6.44	9.73	29.88	22.76
NBEAL1	1835.07	1628.31	1288.05	894.23
NBEAL1	1835.07	1628.31	1288.05	894.23
NBEAL1	1835.07	1628.31	1288.05	894.23
CYP20A1	317.92	248.02	227.6	287.24
CYP20A1	317.92	248.02	227.6	287.24
ABI2	197.99	273.95	263.2	320.84
ABI2	197.99	273.95	263.2	320.84
RAPH1	118.31	141.84	178.01	278.57
CD28	0.8	0.81	1.91	0
CTLA4	0.8	0	0	0
ICOS	0	0	0.64	0
PARD3B	101.41	103.75	263.2	164.76
PARD3B	101.41	103.75	263.2	164.76
NRP2	51.51	40.53	34.97	115.98
INO80D	156.95	143.46	144.95	130.07
INO80D	156.95	143.46	144.95	130.07
GCSHP3	7.24	11.35	11.44	21.68
NDUFS1	210.07	236.67	230.14	392.38
SNORD51	1657.2	1722.33	1280.42	1386.33
GPR1	53.93	34.85	47.05	101.89
ZDBF2	6.44	3.24	10.17	14.09
ZDBF2	6.44	3.24	10.17	14.09
ZDBF2	6.44	3.24	10.17	14.09
ADAM23	14.49	17.83	12.08	3.25
LOC200726	0	0	0	0
DYTN	1.61	0.81	4.45	2.17
MDH1B	2.41	4.05	3.81	6.5
MIR3130-2	41.05	43.77	54.04	80.21
CPO	0.8	3.24	0	1.08
MIR2355	96.58	168.59	128.42	421.64
MIR2355	96.58	166.96	128.42	421.64
CREB1	65.19	66.46	113.17	97.55
CREB1	65.19	66.46	113.17	97.55
MIR4775	95.78	118.33	113.8	76.96
FZD5	30.58	17.83	27.97	9.76
PLEKHM3	53.93	72.95	78.2	110.56
PLEKHM3	53.93	72.95	78.2	110.56
CRYGC	4.83	4.05	2.54	5.42
CRYGC	4.83	4.05	2.54	5.42
CRYGB	0.8	0	0.64	1.08
CRYGA	0	0	0	0
C2orf80	1.61	2.43	1.91	1.08
IDH1	395.18	296.65	374.46	308.92
PIKFYVE	123.95	123.2	136.05	117.06
PTH2R	33.8	24.32	22.89	26.01
PTH2R	33.8	24.32	22.89	26.01
MAP2	21.73	43.77	23.52	76.96
UNC80	7.24	1.62	6.36	8.67
UNC80	7.24	1.62	6.36	8.67
KANSL1L	37.02	34.04	80.11	71.54
KANSL1L	37.02	34.04	80.11	71.54
KANSL1L	37.02	34.04	80.11	71.54
ACADL	0	0	6.36	6.5
ACADL	0	0	6.36	6.5
MYL1	0	0	0	0
LANCL1	112.68	147.51	121.43	254.72
CPS1	37.83	42.15	54.04	65.04
CPS1	37.83	42.15	54.04	65.04
MIR548F2	36.22	25.94	989.88	50.94
IKZF2	5.63	9.73	17.17	8.67
IKZF2	5.63	9.73	17.17	8.67
SPAG16	55.54	72.95	79.47	83.46
SPAG16	55.54	72.95	79.47	83.46
VWC2L-IT1	0.8	0	1.91	0
BARD1	7.24	8.11	47.68	7.59
ABCA12	4.02	3.24	41.32	14.09
ATIC	447.5	425.52	488.9	493.18
FN1	26046.75	15187.33	11560.63	107536.81
LINC00607	20.12	17.02	26.7	32.52
LINC00607	20.12	17.02	26.7	32.52
MREG	89.34	46.2	166.57	29.27
PECR	24.95	21.07	25.43	9.76
TMEM169	0	0	1.91	5.42
XRCC5	682.52	842.93	788.34	1018.89
PKI55	23.34	15.4	15.89	48.78
4-Mar	781.52	842.93	685.35	1716.93
SMARCAL1	225.36	276.38	235.23	240.63
SMARCAL1	225.36	276.38	235.23	240.63
RPL37A	8354.41	6916.89	5899.84	4280.4
IGFBP2	7527.82	12090.37	4730.68	777.17
IGFBP5	16406.19	35601.64	34871.99	236841.99
TNP1	0	0	0	0
TNP1	0	0	0	0
TNP1	0	0	0	0
DIRC3	6.44	17.83	41.32	94.3
DIRC3	6.44	17.83	41.32	94.3
TNS1	1551.76	1368.95	1222.56	2228.54
TNS1	1551.76	1368.95	1222.56	2228.54
CXCR2P1	0	1.62	2.54	0
CXCR2P1	0	1.62	2.54	0
CXCR2P1	0	1.62	2.54	0
CXCR2	0	0.81	0	0
CXCR1	0	0	0	0
ARPC2	2080.55	2384.52	2052.86	3296.2
GPBAR1	1.61	0.81	0.64	0
AAMP	840.27	873.73	799.15	783.67
PNKD	3251.62	3012.66	3195.32	2765.08
PNKD	3251.62	3012.66	3195.32	2765.08
C2orf62	5.63	6.48	17.17	10.84
C2orf62	5.63	6.48	17.17	10.84
SLC11A1	5.63	8.11	14.62	2.17
SLC11A1	5.63	8.11	14.62	2.17
MIR26B	2174.72	2284.83	1764.87	1199.9
VIL1	4.02	6.48	19.71	5.42
USP37	21.73	17.83	71.84	45.52
RQCD1	113.48	130.49	148.13	102.97
PLCD4	57.95	45.39	51.5	30.35
ZNF142	222.95	235.05	213.61	246.05
BCS1L	141.65	155.62	146.22	121.4
STK36	296.19	286.92	259.39	263.39
RNF25	172.24	176.69	154.49	156.08
RNF25	172.24	176.69	154.49	156.08
TTLL4	99	102.93	94.09	82.38
CYP27A1	592.37	492.79	617.32	266.64
PRKAG3	0.8	0	1.27	0
PRKAG3	0.8	0	1.27	0
WNT6	0	0	0	1.08
WNT10A	0	0	0	1.08
WNT10A	0	0	0	1.08
CDK5R2	0	0.81	0	4.34
LINC00608	0	0	0	0
LINC00608	0	0	0	0
FEV	0	0.81	3.81	3.25
CRYBA2	0	0	0	0
CCDC108	0	0	0.64	1.08
MIR3131	0.8	1.62	0	1.08
NHEJ1	115.9	111.85	114.44	61.78
NHEJ1	115.9	111.85	114.44	61.78
SLC23A3	13.68	7.29	3.81	8.67
SLC23A3	13.68	7.29	3.81	8.67
CNPPD1	1178.31	938.57	1082.7	895.32
FAM134A	2012.14	1721.52	1712.1	1327.8
ZFAND2B	282.5	258.55	250.49	186.43
ABCB6	227.77	263.42	248.58	186.43
ABCB6	227.77	263.42	248.58	186.43
ABCB6	227.77	263.42	248.58	186.43
ANKZF1	193.17	202.63	182.46	182.1
GLB1L	120.73	89.16	109.35	117.06
GLB1L	120.73	89.16	109.35	117.06
STK16	317.11	326.64	308.98	299.16
STK16	317.11	326.64	308.98	299.16
TUBA4B	93.36	77.81	129.06	263.39
TUBA4B	93.36	77.81	129.06	263.39
TUBA4B	93.36	77.81	129.06	263.39
DNAJB2	1134.85	1018	969.53	1058.99
MIR153-1	36.22	50.25	20.34	27.1
RESP18	0	0	0	0
DNPEP	595.59	568.98	491.44	371.78
DNPEP	595.59	568.98	491.44	371.78
DES	15.29	26.75	11.44	6.5
SPEG	1022.17	1056.9	837.29	862.8
GMPPA	661.59	674.34	541.67	524.62
ASIC4	0	1.62	0.64	0
CHPF	4273.79	3976.36	5362.62	7397.76
MIR3132	77.27	68.89	64.21	44.44
OBSL1	1665.25	1709.36	1639.62	1469.8
OBSL1	1665.25	1709.36	1639.62	1469.8
INHA	5.63	7.29	15.26	17.34
STK11IP	247.9	219.65	205.35	152.83
SLC4A3	259.97	295.84	289.27	249.3
EPHA4	70.02	133.73	95.36	69.37
EPHA4	70.02	133.73	95.36	69.37
CCDC140	71.63	51.87	50.22	28.18
CCDC140	71.63	51.87	50.22	28.18
PAX3	16.1	13.78	7.63	3.25
SGPP2	10.46	5.67	9.54	11.92
FARSB	104.63	136.17	137.96	211.36
MOGAT1	0.8	0.81	1.91	3.25
ACSL3	93.36	104.56	164.66	202.69
ACSL3	93.36	104.56	164.66	202.69
KCNE4	92.56	76.19	106.17	141.99
SCG2	1.61	0	1.91	4.34
AP1S3	14.49	7.29	26.7	29.27
WDFY1	158.56	185.61	157.03	314.34
MRPL44	162.58	171.02	172.93	181.01
SERPINE2	13104.67	12738.78	10688.37	12271.06
FAM124B	0	1.62	1.91	0
CUL3	39.44	71.32	83.92	184.27
CUL3	39.44	71.32	83.92	184.27
MIR4439	23.34	32.42	31.15	79.13
MIR4439	23.34	32.42	31.15	79.13
NYAP2	4.83	4.86	9.54	6.5
LOC646736	2.41	3.24	1.91	2.17
IRS1	1038.26	1338.96	1028.66	1106.68
RHBDD1	153.73	196.14	195.81	290.49
COL4A4	10.46	12.97	14.62	351.19
MFF	6.44	7.29	10.17	95.38
MFF	6.44	7.29	10.17	95.38
MFF	6.44	7.29	10.17	95.38
MFF	210.07	273.95	257.48	272.06
MFF	210.07	273.95	257.48	272.06
TM4SF20	1.61	0	1.27	6.5
AGFG1	181.09	195.33	197.09	290.49
AGFG1	181.09	195.33	197.09	290.49
C2orf83	0.8	0	1.91	0
C2orf83	0.8	0	1.91	0
SLC19A3	4.02	0.81	3.81	0
SLC19A3	4.02	0.81	3.81	0
CCL20	0	0	0.64	0
DAW1	0	0.81	2.54	0
SPHKAP	5.63	8.11	8.9	15.17
PID1	1594.42	1761.24	9802.76	1263.85
DNER	7.24	21.88	30.52	22.76
TRIP12	283.31	310.43	347.12	699.13
FBXO36	20.12	20.26	29.24	21.68
SLC16A14	6.44	9.73	18.44	11.92
SP110	106.24	104.56	92.18	50.94
SP140	4.83	8.92	6.99	9.76
SP140L	54.73	60.79	83.28	83.46
SP100	151.31	147.51	143.68	215.7
LOC151475	0	0.81	1.91	0
CAB39	589.15	607.88	578.54	638.43
ITM2C	6279.49	7575.02	4771.37	3776.38
LOC151484	0	0	1.91	0
GPR55	0	0.81	0	0
LOC348761	1.61	0.81	1.27	4.34
SPATA3	0	0	0.64	0
C2orf72	0	0	0.64	2.17
HTR2B	314.7	348.52	373.19	687.21
HTR2B	314.7	348.52	373.19	687.21
MIR4777	1864.05	2061.94	2060.49	1706.09
B3GNT7	11.27	8.11	4.45	5.42
B3GNT7	11.27	8.11	4.45	5.42
SNORD82	1175.89	1349.5	981.61	1786.3
LINC00471	0	2.43	2.54	1.08
NMUR1	2.41	0	1.27	0
C2orf57	0	0	0	0
MIR1244-2	1843.93	2378.04	1524.55	1492.56
MIR1244-2	1843.93	2378.04	1524.55	1492.56
MIR1244-2	1843.93	2378.04	1524.55	1492.56
PDE6D	126.36	124.01	150.67	123.57
COPS7B	226.97	265.04	228.87	260.14
NPPC	0	0	13.35	0
DIS3L2	148.09	136.17	325.51	121.4
DIS3L2	148.09	136.17	325.51	121.4
DIS3L2	148.09	136.17	325.51	121.4
ALPP	0	2.43	0.64	0
ALPPL2	0	0.81	1.91	0
ALPI	0.8	0	0.64	0
ECEL1	0	0	0	1.08
CHRND	2.41	0	7.63	0
CHRNG	0	0	5.09	0
TIGD1	9.66	8.92	12.72	5.42
EIF4E2	421.74	489.55	389.72	475.84
EFHD1	716.32	730.27	794.06	2785.68
KCNJ13	274.46	281.25	322.97	467.17
KCNJ13	274.46	281.25	322.97	467.17
